linkedin_id,full_name,race,gender,age,job_title,state,city,zip_code,salary,num_years_at_job
2433,Bo Carillo,Asian,Male,46,Software Developer,New York,Syracuse,13217,20953.56,3
2434,Fifine Eymor,White,Female,68,Environmental Tech,New York,Hicksville,11854,23668.73,3
2435,Laurent Sermin,American Indian & Alaska Native,Male,54,Buget Analyst,New York,New York City,10280,17481.24,15
2436,Patricio Lorentz,White,Male,49,Assistant Media Planner,New York,Rochester,14683,15268.78,8
2437,Farah Bumphrey,White,Female,41,Sales Associate,New York,Flushing,11355,24708.88,8
2438,Jerrold D'Ambrogio,White,Male,59,Sales Associate,New York,Albany,12237,22897.96,1
2439,Claudio Yuranovev,White,Male,51,Environmental Specialist,New York,New York City,10175,21600.65,3
2440,Iseabal Dougharty,White,Female,68,Help Desk Technician,New York,Utica,13505,20963.91,10
2441,Rozele Aspin,White,Female,49,Actuary,New York,Buffalo,14263,21541.42,14
2442,Gherardo Ferrari,Hispanic,Male,57,GIS Technical Architect,New York,New York City,10099,17138.58,16
2443,Therese Awty,White,Female,49,Software Developer,New York,Mount Vernon,10557,16548.79,11
2444,Page Ritchings,Black,Female,49,Account Coordinator,New York,New York City,10009,15939.68,4
2445,Garvy Evins,White,Male,47,Information Systems Manager,New York,Syracuse,13217,16656.59,18
2446,Mirabelle Hannum,White,Female,35,Research Assistant,New York,Syracuse,13251,18230.18,14
2447,Shirley Khomin,White,Female,42,Operator,New York,Brooklyn,11241,21095.28,18
2448,Farrell Shawyers,White,Male,49,VP Sales,New York,New York City,10203,21137.93,11
2449,Verna Potapczuk,White,Female,37,Health Coach,New York,Albany,12227,23825.45,3
2450,Ganny Romeuf,White,Male,56,Compensation Analyst,New York,Albany,12205,22783.3,10
2451,Corrie Larwood,White,Male,26,Registered Nurse,New York,Buffalo,14220,21891.05,12
2452,Hadrian Rehor,White,Male,22,Junior Executive,New York,Brooklyn,11205,20918.67,5
2453,Shirlene Goodoune,Asian,Female,26,Biostatistician,New York,New York City,10150,21598.37,12
2454,Hedy Flattman,White,Female,35,General Manager,New York,New York City,10115,22878.34,10
2455,Pembroke Spriddle,Hispanic,Male,63,Research Associate,New York,New York City,10014,21793.77,3
2456,Sidonia Annion,Black,Female,68,Accountant,New York,Albany,12227,17139.23,3
2457,Merl Larway,White,Female,52,Pharmacist,New York,Flushing,11355,20905.84,19
2458,Beckie Gittus,Hispanic,Female,43,Payment Adjustment Coordinator,New York,New York City,10292,22293.65,7
2459,Bettye Cawsby,Hispanic,Female,55,Web Designer,New York,Albany,12242,20953.04,8
2460,Karilynn McKeady,White,Female,24,Software Developer,New York,Buffalo,14263,23826.25,3
2461,Griffith Pagin,White,Male,37,Professor,New York,Brooklyn,11236,21880.32,14
2462,Ivory Farleigh,Black,Female,61,Recruiter,New York,Flushing,11388,15733,8
2463,Jacinda Dyster,Hispanic,Female,34,Environmental Tech,New York,Hicksville,11854,24859.13,17
2464,Bordie Kettell,White,Male,35,VP Sales,New York,New York City,10090,15381.95,19
2465,Delainey McClary,White,Male,50,Software Developer,New York,Syracuse,13217,20489.16,17
2466,Marianna Daldry,White,Female,24,Quality Control Specialist,New York,New York City,10260,16164.81,1
2467,Padraic de Guise,Hispanic,Male,42,Research Assistant,New York,New York City,10184,16692.43,13
2468,Mackenzie Arangy,Hispanic,Male,47,Sales Associate,New York,New York City,10039,18257.45,9
2469,Damiano Grennan,Hispanic,Male,33,Research Assistant,New York,Bronx,10459,17323.09,3
2470,Grady O' Ronan,White,Male,68,VP Product Management,New York,Rochester,14609,19863.74,7
2471,Willie Shoreman,White,Male,33,Director of Sales,New York,White Plains,10633,22629.52,4
2472,Saxon Skirling,White,Male,26,Database Administrator,New York,Elmira,14905,22139.51,16
2473,Tiebold Pipe,White,Male,31,Geologist,New York,Jamaica,11431,21228.54,15
2474,Rhianon Du Fray,White,Female,41,Software Developer,New York,Syracuse,13205,17236.02,20
2475,Lonnie Chipp,White,Male,31,Administrative Officer,New York,White Plains,10606,24254.46,15
2476,Any Goodluck,White,Male,49,Financial Advisor,New York,Rochester,14624,18347.31,18
2477,Ilaire Howieson,White,Male,33,Biostatistician,New York,Buffalo,14263,22201.01,5
2478,Leesa Claisse,White,Female,54,Legal Assistant,New York,New York City,10131,21569.06,20
2479,Hewitt Gerred,Hispanic,Male,18,Teacher,New York,New York City,10120,22278.19,12
2480,Brynn Fluck,Hispanic,Female,34,Environmental Tech,New York,Brooklyn,11225,20223.01,14
2481,Tomas Rimmer,White,Male,31,Recruiter,New York,Rochester,14614,17020.4,3
2482,Abagail Fitzroy,White,Female,22,Business Systems Development Analyst,New York,Bronx,10474,17485.74,7
2483,Bendix Tilbey,Asian,Male,35,Assistant Professor,New York,Albany,12232,15408.57,12
2484,Cristal Lambis,White,Female,40,Environmental Tech,New York,Rochester,14609,19602.32,19
2485,Willi Gouinlock,White,Male,30,Web Designer,New York,New York City,10029,16160,11
2486,Dierdre Van de Vlies,Hispanic,Female,26,Sales Associate,New York,Rochester,14619,15990.05,14
2487,Agosto Mesnard,White,Male,23,Software Consultant,New York,Albany,12262,21406.8,11
2488,Karim MacLise,White,Male,37,Sales Associate,New York,Jamaica,11447,23730.86,7
2489,Wylie Ducker,Black,Male,20,Environmental Specialist,New York,New York City,10280,23728.22,14
2490,Bren Flatte,Hispanic,Male,67,Staff Scientist,New York,New York City,10260,23606.38,12
2491,Dew Harrigan,White,Male,44,Tax Accountant,New York,Brooklyn,11254,16158.66,18
2492,Maureene Daton,White,Female,37,Software Developer,New York,Buffalo,14215,23788,17
2493,Grantley Mundwell,Hispanic,Male,61,Professor,New York,Brooklyn,11231,23124.84,16
2494,Vina Mathys,Black,Female,59,Financial Advisor,New York,Great Neck,11024,15280.59,13
2495,Giorgi Shreenan,White,Male,46,Recruiter,New York,New York City,10292,17622.05,3
2496,Modesta Eleshenar,White,Female,68,Assistant Media Planner,New York,Syracuse,13251,17941.12,19
2497,Armin Dunnan,Hispanic,Male,29,Physical Therapy Assistant,New York,Elmira,14905,23465.87,9
2498,Stormi Geraud,Hispanic,Female,61,Teacher,New York,Rochester,14614,21305.72,1
2499,Felic Swinley,White,Male,46,Senior Editor,New York,New York City,10125,20131.43,19
2500,Danny Dory,Asian,Female,31,Professor,New York,Hicksville,11854,23263.6,19
2501,Charlton Sokell,White,Male,32,Sales Associate,New York,Brooklyn,11241,20178.54,16
2502,Carlyn Rappoport,Other,Female,29,GIS Technical Architect,New York,Jamaica,11470,16117.93,11
2503,Rani Camber,Black,Female,68,Sales Associate,New York,Brooklyn,11231,21744.7,7
2504,Corbet Chamberlen,White,Male,31,Sales Representative,New York,White Plains,10633,21869.02,3
2505,Gratiana Medhurst,White,Female,42,Junior Executive,New York,New York City,10203,19215.72,4
2506,Courtnay Getsham,Other,Male,44,Senior Editor,New York,New York City,10249,17472.24,5
2507,Jody Trimme,White,Male,35,Dental Hygienist,New York,New York City,10039,22336.01,17
2508,Appolonia Glison,White,Female,58,Assistant Manager,New York,Albany,12255,19157.96,1
2509,Hillard Kops,White,Male,49,Teacher,New York,Great Neck,11024,18155.9,20
2510,Camel Aisman,White,Female,23,Associate Professor,New York,Albany,12205,22214.76,15
2511,Sidnee Room,White,Male,67,Legal Assistant,New York,New York City,10090,21656.19,9
2512,Ralph Heritege,White,Male,31,Software Developer,New York,New York City,10292,15979.44,14
2513,Barbara Eaton,White,Female,49,Sales Associate,New York,Yonkers,10705,24563.83,6
2514,Edita Hosier,Black,Female,67,Staff Scientist,New York,Buffalo,14269,16370.47,19
2515,Jasun Elsy,Hispanic,Male,38,Research Nurse,New York,New York City,10014,23302.18,18
2516,Martina Gianullo,White,Female,27,Cost Accountant,New York,Brooklyn,11254,24667.12,15
2517,Parrnell Rutledge,Black,Male,60,Administrative Officer,New York,New York City,10060,20044.11,12
2518,Alexandrina Carlaw,White,Female,55,VP Quality Control,New York,Buffalo,14215,20615.11,7
2519,Caz Bricham,Black,Male,30,Automation Specialist,New York,New York City,10019,19259.87,8
2520,Renault Terbeck,Asian,Male,67,Geologist,New York,New York City,10024,24701.69,11
2521,Kassia Bagehot,White,Female,57,Technical Writer,New York,Bronx,10459,22282.32,3
2522,Cammi Marlon,Hispanic,Female,44,VP Marketing,New York,Albany,12255,17188.9,4
2523,Helsa Jenkin,White,Female,44,VP Marketing,New York,Elmira,14905,24285.96,11
2524,Rickie Millery,White,Male,46,Software Developer,New York,New York City,10110,16251.57,10
2525,Josh Boncoeur,White,Male,62,VP Marketing,New York,Rochester,14639,24496.48,15
2526,Rasia Bending,White,Female,66,Senior Developer,New York,Brooklyn,11205,21110.36,1
2527,Tatum Stokoe,White,Female,22,Legal Assistant,New York,Bronx,10474,23372.42,15
2528,Pepillo Bruni,White,Male,56,Staff Scientist,New York,Albany,12262,19552.37,4
2529,Rory Dudden,Black,Female,25,Dental Hygienist,New York,New York City,10184,20953.56,16
2530,Sarina Niemetz,Hispanic,Female,62,Information Systems Manager,New York,Buffalo,14269,23668.73,3
2531,Chantalle Phelp,Black,Female,57,General Manager,New York,Jamaica,11499,17481.24,1
2532,Tannie Danielsky,White,Male,53,Technical Writer,New York,Flushing,11388,15268.78,17
2533,Durand Attrey,American Indian & Alaska Native,Male,48,Safety Technician,New York,New York City,10120,24708.88,20
2534,Wally Wickersley,White,Female,30,Business Systems Development Analyst,New York,Albany,12205,22897.96,20
2535,Cami Gaymar,White,Female,32,VP Marketing,New York,New York City,10270,21600.65,17
2536,Stevana Fosher,White,Female,61,General Manager,New York,New York City,10170,20963.91,2
2537,Lenard Greim,Hispanic,Male,19,Director of Sales,New York,Syracuse,13217,21541.42,15
2538,Ingeberg Bricket,Black,Female,48,Software Developer,New York,Bronx,10464,17138.58,7
2539,Lucia Janny,White,Female,32,Librarian,New York,New York City,10120,16548.79,5
2540,Francine Judd,White,Female,44,General Manager,New York,Brooklyn,11236,15939.68,3
2541,Kally Gilbard,White,Female,42,Assistant Manager,New York,New York City,10275,16656.59,2
2542,Randy Saker,White,Male,62,VP Sales,New York,Bronx,10474,18230.18,7
2543,Alfi Greste,Black,Female,51,Operator,New York,Utica,13505,21095.28,13
2544,Manon Dawbury,White,Female,42,Sales Associate,New York,Syracuse,13205,21137.93,6
2545,Iggy Cheevers,White,Male,60,Nurse,New York,New York City,10014,23825.45,11
2546,Merna Leffek,Hispanic,Female,50,Senior Sales Associate,New York,Bronx,10474,22783.3,2
2547,Arlee Lenoir,White,Female,53,Account Coordinator,New York,New York City,10292,21891.05,14
2548,Colline Baynes,Hispanic,Female,67,Senior Editor,New York,Brooklyn,11225,20918.67,16
2549,Lenard Godly,White,Male,19,Payment Adjustment Coordinator,New York,Mount Vernon,10557,21598.37,18
2550,Zelda Mabbot,White,Female,24,Recruiter,New York,New York City,10131,22878.34,15
2551,Asher Martindale,Black,Male,21,Paralegal,New York,New York City,10160,21793.77,11
2552,Kathi Hair,White,Female,54,Sales Associate,New York,Syracuse,13205,17139.23,5
2553,Randy Normanville,Black,Female,29,Media Manager,New York,Brooklyn,11236,20905.84,12
2554,Ethan Tedder,White,Male,58,Systems Administrator,New York,Port Washington,11054,22293.65,12
2555,Marnie Preedy,White,Female,29,Social Worker,New York,Rochester,14609,20953.04,11
2556,Rayshell Bagott,Hispanic,Female,19,Registered Nurse,New York,Brooklyn,11236,23826.25,2
2557,Eleni Barensky,Black,Female,43,Software Developer,New York,New Hyde Park,11044,21880.32,10
2558,Bart Rookes,White,Male,26,Sales Associate,New York,Rochester,14646,15733,13
2559,Jeanie Nacey,White,Female,64,Paralegal,New York,New York City,10203,24859.13,12
2560,Melita Dutton,Black,Female,30,Software Developer,New York,Jamaica,11436,15381.95,2
2561,Ransell Nottingam,White,Male,26,Software Developer,New York,Albany,12247,20489.16,19
2562,Madlin Yakebowitch,White,Female,65,Software Developer,New York,New York City,10184,16164.81,20
2563,Bella Rosini,White,Female,41,VP Product Management,New York,Rochester,14683,16692.43,4
2564,Berke Popov,Hispanic,Male,42,Executive Assistant,New York,New York City,10009,18257.45,18
2565,Ciro Meachen,Hispanic,Male,60,Software Developer,New York,Brooklyn,11247,17323.09,14
2566,Gertruda Giacovelli,White,Female,18,Physical Therapy Assistant,New York,Brooklyn,11231,19863.74,2
2567,Kerwin Hargie,White,Male,68,Senior Cost Accountant,New York,Rochester,14604,22629.52,7
2568,Pia Ram,Black,Female,61,Graphic Designer,New York,Jamaica,11436,22139.51,17
2569,Patric Pester,White,Male,43,Human Resources,New York,Elmira,14905,21228.54,14
2570,Kippy Connell,White,Female,32,Software Developer,New York,Syracuse,13205,17236.02,3
2571,Gorden Haygreen,Hispanic,Male,39,Nurse Practitioner,New York,Bronx,10454,24254.46,6
2572,Corry Gosling,White,Female,26,Systems Administrator,New York,Schenectady,12325,18347.31,6
2573,Wilma Melpuss,White,Female,19,Environmental Specialist,New York,Syracuse,13224,22201.01,16
2574,Arlene Rewcassell,White,Female,50,Teacher,New York,Jamaica,11436,21569.06,6
2575,Marilin O'Doran,Black,Female,19,Business Systems Development Analyst,New York,Bronx,10464,22278.19,2
2576,Kaia Thamelt,Asian,Female,62,Environmental Specialist,New York,Flushing,11388,20223.01,18
2577,Garreth Hearnes,White,Male,51,Software Developer,New York,Syracuse,13224,17020.4,10
2578,Mala Deeves,White,Female,68,Pharmacist,New York,Albany,12247,17485.74,7
2579,Karlen Shearwood,White,Female,66,Biostatistician,New York,New York City,10024,15408.57,5
2580,Kris Copins,Hispanic,Female,62,Sales Associate,New York,New York City,10014,19602.32,6
2581,Billie Starbucke,Hispanic,Male,30,Sales Associate,New York,New York City,10125,16160,7
2582,Kent Hesey,White,Male,69,Paralegal,New York,Buffalo,14210,15990.05,2
2583,Kikelia Ashfield,Other,Female,40,Sales Associate,New York,Jamaica,11499,21406.8,5
2584,Lyn Cragell,Black,Male,50,Software Consultant,New York,Brooklyn,11205,23730.86,13
2585,Reina Yuryatin,White,Female,33,Executive Assistant,New York,Buffalo,14210,23728.22,13
2586,Waylon Crighton,White,Male,19,Research Associate,New York,Albany,12242,23606.38,4
2587,Giorgio Pepineaux,White,Male,71,Software Developer,New York,Brooklyn,11215,16158.66,12
2588,Jocelyne Vakhlov,Hispanic,Female,43,Sales Associate,New York,Bronx,10464,23788,14
2589,Freddi Grunnill,Other,Female,53,Web Designer,New York,New York City,10150,23124.84,4
2590,Kendra Castagneri,White,Female,29,Help Desk Technician,New York,Albany,12237,15280.59,4
2591,Aurel Skellorne,White,Female,55,Human Resources,New York,New York City,10203,17622.05,8
2592,Fredrika Roycroft,White,Female,59,Web Designer,New York,New York City,10039,17941.12,8
2593,Teddie Fiddler,Hispanic,Male,22,Data Coordiator,New York,New York City,10004,23465.87,7
2594,Noach Heinish,White,Male,69,Account Executive,New York,New York City,10184,21305.72,10
2595,Bobbee Heskey,Asian,Female,37,Legal Assistant,New York,Staten Island,10305,20131.43,11
2596,Levy Gersam,Other,Male,66,General Manager,New York,Utica,13505,23263.6,1
2597,Timoteo Wager,White,Male,25,Staff Scientist,New York,Buffalo,14220,20178.54,12
2598,Gene Islep,White,Female,66,Librarian,New York,Rochester,14639,16117.93,6
2599,Homere Hungerford,White,Male,43,Administrative Officer,New York,Albany,12222,21744.7,17
2600,Melamie Please,Hispanic,Female,36,Sales Associate,New York,Bronx,10474,21869.02,17
2601,Odey Morgon,White,Male,34,VP Marketing,New York,Buffalo,14269,19215.72,11
2602,Waverley Wotherspoon,White,Male,39,Marketing Assistant,New York,Albany,12222,17472.24,8
2603,Brandon Yurenev,White,Male,18,Nurse,New York,New York City,10249,22336.01,4
2604,Janek Mapletoft,White,Male,56,Database Administrator,New York,Brooklyn,11205,19157.96,15
2605,Sutherlan Rooson,Other,Male,51,Sales Associate,New York,New York City,10099,18155.9,6
2606,West Shearman,Black,Male,20,Assistant Professor,New York,Albany,12205,22214.76,18
2607,Tisha Bourne,Hispanic,Female,59,Research Associate,New York,Rochester,14639,21656.19,16
2608,Murry Sleith,Black,Male,70,Sales Associate,New York,New York City,10039,15979.44,16
2609,Murdoch Barke,White,Male,59,Junior Executive,New York,Schenectady,12325,24563.83,7
2610,Thibaut Tuson,Black,Male,20,Cost Accountant,New York,New York City,10165,16370.47,2
2611,Germayne Skedge,Hispanic,Male,42,Operator,New York,Rochester,14652,23302.18,6
2612,Kathie Thaxton,White,Female,34,Electrician,New York,Bronx,10454,24667.12,20
2613,Bianka Enden,White,Female,48,Accountant,New York,Buffalo,14225,20044.11,20
2614,Boris Deveral,White,Male,58,Graphic Designer,New York,Buffalo,14210,20615.11,6
2615,Jakob De Clairmont,White,Male,32,Account Coordinator,New York,Jamaica,11407,19259.87,6
2616,Alexis Whifen,Black,Male,59,Administrative Officer,New York,Syracuse,13217,24701.69,18
2617,Hetty Ronci,Hispanic,Female,39,Assistant Manager,New York,New York City,10165,22282.32,1
2618,Jamesy Stent,Hispanic,Male,52,Software Consultant,New York,Brooklyn,11225,17188.9,17
2619,Allen Sollowaye,Black,Male,46,Geologist,New York,New York City,10024,24285.96,9
2620,Gordie Longhi,White,Male,68,Help Desk Technician,New York,Brooklyn,11220,16251.57,15
2621,Raymund Siehard,Hispanic,Male,61,Financial Analyst,New York,Staten Island,10305,24496.48,19
2622,Nicola Kovnot,White,Female,45,Database Administrator,New York,New York City,10270,21110.36,12
2623,Garrick Note,White,Male,59,Software Consultant,New York,Albany,12205,23372.42,11
